1252445341653389313,KimberlyC75,The nightly dj sets and #VERZUS battles have definitely made this quarantine a lot more bearable. Music really does bring people together. #TeddyvsBabyface,2020-04-21 03:53:33,United States
1252445473052471300,VirallyAds,"❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #BillionShieldsChallenge , https://t.co/sbvENjHknU",2020-04-21 03:54:04,United States
1252445511283404801,fiks72,"day 2 quarantine. berkebun diladang shopee, tanam THR. tanam - siram - panen - klaim. do it everyday yeay #ShopeeTanamTHR10M https://t.co/dJv83uAuG8",2020-04-21 03:54:13,Indonesia
1252445561762058241,VirallyAds,"#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #BillionShieldsChallenge , https://t.co/AO0suzjqwy",2020-04-21 03:54:25,United States
1252445706423463938,fiks72,"day 2,5 quarantine. berkebun diladang shopee, tanam THR. tanam - siram - panen - klaim. do it everyday yeay #ShopeeTanamTHR10M https://t.co/wZcmkPpSCE",2020-04-21 03:55:00,Indonesia
1252445709057417217,DizonAlain,"Two weeks today since he left us &amp; 37th  day of quarantine. Acknowledge your emotions. Relax &amp; be comfortable with it. Talk it over with someone. #HangInThere #keepthefaith #NoteToSelf

#TuesdayMotivation #tuesdaySelfie #TuesdayThoughts #StayHome #PositiveVibes #QuarantineLife https://t.co/yFS2vu93Pk",2020-04-21 03:55:01,Republic of the Philippines
1252445738291933184,VirallyAds,"I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge , https://t.co/woyVrRIbX9",2020-04-21 03:55:07,United States
1252445794071953408,ReginaPanelo,I’m going back to work tomorrow after a month of quarantine... but I want to stay up all night on Animal Crossing because CJ is there and I like fishing + making money 🥺🥺🥺,2020-04-21 03:55:21,United States
1252445852636872704,fiks72,"day 2,75 quarantine. berkebun diladang shopee, tanam THR. tanam - siram - panen - klaim. do it everyday yeay #ShopeeTanamTHR10M https://t.co/StmuSL5blp",2020-04-21 03:55:35,Indonesia
1252445915631308800,VirallyAds,"#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/b5luv683Ov #BillionShieldsChallenge , https://t.co/cw0YtewDq7",2020-04-21 03:55:50,United States
1252445939505090562,chillinginLV,"OMG! @SpeakerPelosi has the feared Foot-In-Mouth Disease!

Wallace Grills Pelosi For Underplaying Coronavirus Threat. She Responds With False Claims. - https://t.co/tqmU46fE3V",2020-04-21 03:55:55,United States
1252445981443944450,fiks72,"day 3 quarantine. berkebun diladang shopee, tanam THR. tanam - siram - panen - klaim. do it everyday yeay #ShopeeTanamTHR10M https://t.co/9zWeVd1cq2",2020-04-21 03:56:05,Indonesia
1252446154161369091,bostonsfavson,How have I been handling the quarantine? Well is “I don’t even know what days are anymore” and it’s been cool. I got to read a lot of comics and #spiderman has shot up as probably top five for me. I’ve always liked… https://t.co/uuqiUqOdd8,2020-04-21 03:56:47,United States
1252446438035877889,MichaelmPrince,"I’m using #HowWeFeel to help track and fight COVID-19. For each new user, HWF is donating a meal through @FeedingAmerica. Download it here: https://t.co/T3df1PEHnz #MAXWELL🌸😁🍀🦋🐳",2020-04-21 03:57:54,United States
1252446598061264897,GenoEu,"CNN's Brooke Baldwin, who tested positive for the Covid-19 earlier this month, shares some of the lessons she learned coping with the coronavirus. 
https://t.co/Y4oriC1auo",2020-04-21 03:58:32,United States
1252446681850929152,FreakEating,"Sushi to-go 🍣 is an experience I never thought I'd willingly partake in, but quarantine life forces us all into strange situations 😂😂🤷‍♂️.
.
We got dinner from a local sushi spot called Hanabi Sushi here in… https://t.co/7YPPHiyBRl",2020-04-21 03:58:52,United States
