1252459945515200514,Jrod,"Con que Moral viene Trump a criticar a España en el manejo de la crisis del Coronavirus si nada más ellos tienen el 32 % del total de Contagios en el Mundo y el 24 % de fallecidos.

Pedazo de Care e tabla! Semejante loco Gobierna en la Casa Blanca.",2020-04-21 04:51:35,Venezuela
1252460043045199873,Arletty1980,"El Ozono es una solución efectiva para prevenir la propagación del Coronavirus. 

""Ozonizate"" tu mismo en tu casa, vehículo y negocio.

Whatsapp  0979296421 - 0998727943

#Coronavirus
#solucion
#prevencion
#ozono en… https://t.co/1637ManYHS",2020-04-21 04:51:58,Ecuador
1252461360035835907,AntonellaZarate,"5 min antes de las 12 siempre hay un silencio sepulcral en mi casa. Jajaja con o sin Coronavirus, la serenata siempre presente. Ya escucho sus voces ...Los amo ❤️",2020-04-21 04:57:12,Peru
1252462957184921600,revg1987,"https://t.co/zItkQRLsqL: Empleo sí hay: Amazon abrirá 1.000 nuevos puestos en Colombia en plena covid-19.
https://t.co/rQyWGIAhcK

a través de @GoogleNews",2020-04-21 05:03:33,Colombia
1252463119240171525,mancisaludnatur,"Es indudable que la situación provocada por el coronavirus ha dado un giro a las necesidades esenciales y, durante los primeros días de cuarentena, los consumidores realizaron compras compulsivas por miedo a la posible falta de alimentos y artículos de primera necesidad #ElMundo https://t.co/u2X3ruAabw",2020-04-21 05:04:11,Panamá
1252463262307926017,DeysonPadron,"Debemos aprender y adaptarnos a vivir con Covid-19, la vida no puede detenerse. Es tiempo de evolucionar...

#asesor #consultor #experto #politologo #politólogo #COVID19 #covid19… https://t.co/WB7Abhh0c8",2020-04-21 05:04:46,Colombia
1252463883698274304,gedubare,@RicQC503 pregunta doc. ¿Hay mecanismos de seguimiento para los pacientes que dan de alta de COVID-19? Pregunto porque leo que varios países reportan que pacientes que fueron dados de alta del hospital y testearon negativo han vuelto a dar positivo,2020-04-21 05:07:14,El Salvador
1252465388627079177,israelrojasluna,Directo y sin rodeos: el video de la Armada de Chile que explica cómo el coronavirus comienza con una fiebre y termina con una muerte en solitario https://t.co/49P3e0MANq,2020-04-21 05:13:12,Chile
1252465817477959688,TeresaColl1,"Coronavirus, última hora: 399 muertos y 4.266 contagios en las últimas 24 horas, según las cifras de Sanidad https://t.co/PgniZBfIdX vía @libertaddigital Yo pregunto: Con la población recluida en casa como puede haber mas de 4.000 contagios diarios?
#SanchezVeteYa",2020-04-21 05:14:55,España
1252466872844419072,FedericoCroce,"Ay basta coronavirus parala, lcdth. Hay gente con la q me quiero tomar un vino y charlotear y necesito q vengan a mendocinear. Por ej la @NatiBeneitez, el @joefernandezok, que hoy los estuve leyendo y me dio extrañitis.",2020-04-21 05:19:06,Argentina
1252468619444920320,ilse_julianne,"Yo: ya no quiero pensar en el coronavirus, solo me estreso más...

Maestra: de tarea me envían estadisticas del avance del coronavirus en México, por que nuestra profesión es la mas expuesta al coronavirus y el por que nos va a llevar la verga en los próximos meses.",2020-04-21 05:26:03,México
1252468683496198146,HB_Models,"#MadeInDetroit #quarantineinstyle #Detroit #313 #quarantineandchill #washyourhands #masks #maskcover #covid19 @ Las Vegas, Nevada https://t.co/d4Gjlhcz5p",2020-04-21 05:26:18,United States
1252469929753882625,TeresaColl1,"Sanidad interviene en el 30% de las residencias de Madrid tras el fallecimiento de 5.274 ancianos con coronavirus o síntomas https://t.co/xAWm33CUpB
Es urgente vigilar las residencias de ancianos.
El coronavirus ha puesto al descubierto la precariedad y el desamparo en q viven",2020-04-21 05:31:15,España
1252470734573666304,MalacaraAranda,"Covid-19, tema que aprovechan políticos - El Sol de Tijuana https:/www.elsoldetijuana.com.mx/local/covid-19-tema-que-aprovechan-politicos-baja-california-pandemia-politica-5116811.html",2020-04-21 05:34:27,México
1252471160526290946,ChristianValcar,"Debemos poner atención a ver que pasa para ver si se puede replicar 

Coronavirus en Alemania: pequeños negocios reabren tras restricciones
https://t.co/G2q8Sz0f0z",2020-04-21 05:36:09,Colombia
1252471395092779009,chindaeguez,"El Acople en @el10tv . En tiempos de coronavirus y aislamiento los contribuyentes, sin actividad o con actividad muy disminuida, están imposibilitados de cumplir 💙🇦🇷🏡 #yotrabajodesdecasa https://t.co/cQ7OHdLrsQ",2020-04-21 05:37:05,Argentina
1252471959432159232,SchwarkZegarra,Demos gracias al coronavirus gracias a ello morirán siento de mexicanos pobres desnutridos y podremos lograr la transformación de México eso ha dicho el presidente de México está contento porque la gente muere y podrá llevar a cabo su pensamiento político cómo Pablo Iglesiasl 🤮,2020-04-21 05:39:19,Deutschland
1252472120585699331,NicoGanduya,"Goya, mi ciudad, es tendencia por estar perdiendo una encuesta. Nunca descubrir la cura del covid-19 o algo importante https://t.co/oUVrDoiMeU",2020-04-21 05:39:58,Argentina
1252472335912693766,rubenpavon,"¡! NO SOMOS UNA OPCIÓN, SOMOS LO ÚNICO ¡!
EL COVID-19 PASARÁ, PERO NOSOTROS NO, SIEMPRE ESTAREMOS PRESENTES EN SUS REUNIONES, FIESTAS, FESTEJOS Y CUALQUIER MOTIVO DE CELEBRACIÓN, RECUERDE LA VIDA ES UN SUSPIRO Y… https://t.co/XtESt06ccB",2020-04-21 05:40:49,México
1252472501155889154,zunigachristian,"Me gustan las nalgonas 🤭🍑#Tiktok #aburrido #coronavirus #siganmelosbuenos #christianzunigaoficial @ Cathedral City, California https://t.co/hHm1LFBiKL",2020-04-21 05:41:28,United States
1252472787094159360,videotape47,"Estamos en guerra con 2 enemigos:
El Covid-19 y la ignorancia de la gente. 

#EsteVirusLoParamosUnidos
#QuedateEnTuCasa 
#coronaviruspr https://t.co/GioZG5gSAc",2020-04-21 05:42:36,Estados Unidos
1252472878823604225,PortenoRVB,"¿Por qué los niños tienen menos riesgo de contagio del Covid-19? 
Entre 44.672 casos confirmados en China, solo 416 se detectaron en niños de 0 a 9 años (0,9%) y 549 en niños de 10-19 años (1,2%) https://t.co/YASHsAhdUY",2020-04-21 05:42:58,Colombia
1252473336807985152,radiolaislafm,"#CORONAVIRUS | ""Los eventos que desafían la orientación del Gobierno sobre el distanciamiento social no están permitidos en @Facebook"", explicó Andy Stone, portavoz de la compañía tras los eventos que se han popularizado en Estados Unidos. https://t.co/9rW4ULS9Pc",2020-04-21 05:44:47,Chile
1252473447034347520,AngelSa10195919,"En esta contingencia por Covid-19 (corona virus) recomiendo ampliamente seguir las medidas e indicaciones pertinentes dadas por las autoridades y páginas oficiales, No agamos difusión de información falsa, No propagemos pánico!!!👍👌",2020-04-21 05:45:14,México
1252474064859529216,briones_ney,Las bajas de sanitarios por coronavirus en la Comunidad de Madrid se ceban en una plantilla ya menguada por los recortes https://t.co/2zL2TuKDqg vía @eldiarioes,2020-04-21 05:47:41,España
1252474762686803969,aparici54,"Muchos casos como este. Una imagen clara 👉🏼 Carta de una ingresada por Covid-19 pero sin test: «No sé si estoy curada, si puedo contagiar o si me puedo volver a contagiar yo» https://t.co/7LqrjqV81l vía @abc_es @fpopulares2020",2020-04-21 05:50:27,España
1252474916932399106,briones_ney,Banda BadalonaLas cifras oficiales de muertos por coronavirus en Ecuador chocan con el incremento de los fallecimientos   via @el_pais https://t.co/CY2qzbeJio,2020-04-21 05:51:04,España
1252476360410398722,angelface999999,"La factura del 8-M: adelantar el confinamiento habría evitado el 80% de las muertes por coronavirus, por @manuel_llamas https://t.co/iBPUeNjIzQ vía @libertaddigital",2020-04-21 05:56:48,España
1252477250722816000,MareaBlancaCAT,"BBC Mundo - Coronavirus: por qué la técnica de acostar a los pacientes boca abajo les está salvando la vida a muchos enfermos de covid-19
https://t.co/m9ATk9TNNK",2020-04-21 06:00:21,Espanya
1252477250815045632,mcglaria,"Los chefs franceses  se rebelan contra el cierre de los restaurantes por el coronavirus Además, elaboran un vademécum de buenas prácticas! https://t.co/ZHB3uVYpje",2020-04-21 06:00:21,España
1252478841232203776,MareaBlancaCAT,"BBC Mundo - Coronavirus en EE.UU.: la remota fábrica de carne de cerdo que se convirtió en el mayor foco de covid-19 en el país
https://t.co/ytD7IZu9Fz",2020-04-21 06:06:40,Espanya
1252479813102661632,debittoinjapan,Si crees que puedes tener coronavirus ahora te pueden atender en tu lengua materna. Ya existia en ingles y tal pero ahora muchos mas ^^.  https://t.co/G4vC4S5s93,2020-04-21 06:10:32,Japan
1252480122936070144,jnd50es,Protegiendo #jnd50 #materialesconstruccion #materialesreformas #guadalajara #cubiertas #reformas #coronavirus #YoMeQuedoEnCasa https://t.co/escEldrfsQ,2020-04-21 06:11:45,España
1252480749028233222,HasselBalles,"Pinche coronavirus, ahorita ya estaría en mi Huastequita, conociendo a chingos de turistas, yendo de fiesta y pasándola bien chingon con la gente del rio, te odio.",2020-04-21 06:14:15,Mexico
1252482416645681152,Carlossassarini,"Evacuaron hogar de ancianos en La Florida tras brote de coronavirus: alcalde criticó fiscalización ""telefónica"" de Seremi de Salud https://t.co/NW6Vc2eLFR https://t.co/bVkg3EX7OD",2020-04-21 06:20:52,Chile
1252483072488079361,eldjgabriel,"Iglesia Católica San Jorge,  Olanchito Yoro Honduras 

#Honduras #CoronavirusHonduras #QuédateEnCasa #Covid19 #ToqueDeQueda #QuédateEnCasa en Olanchito https://t.co/D72NhX7jxN",2020-04-21 06:23:29,Honduras
1252484372730720256,alxjgvs,"El coronavirus es la oportunidad perfecta para que un gobierno izquierdoso destruya el aparato productivo e implante el comunismo.

El coñazo les va a pegar demasiado tarde, y nos van a dar la razón a los que ya lo vivimos.",2020-04-21 06:28:39,Argentina
1252484592608653319,_hexagram_,"Reconchesumare!

#Covid19 #Bonocovid #cuarentena #coronavirus #cuarentenaregionalahora #piñera #piñeraqlo #mañalich #mañalichinepto #piñerainepto #Chile en San Bernardo, Chile https://t.co/u4Rg2yTKoV",2020-04-21 06:29:31,Chile
1252484683608330241,apoloniogomez,"#Coronavirus: #España, camino de superar los mil muertos por millón de habitantes: el país con más letalidad del mundo  https://t.co/n1lZZF4e88",2020-04-21 06:29:53,España
1252486234192125952,enrique_escando,"Mitigar el impacto educativo por el coronavirus requerirá 5.000 millones de euros.
Penabamos que #Internet iba a #Democratizar la #educacion y el #Covid19 ha demostrado que nuestro sistema educativo en #Espana no estaba preparado.
https://t.co/CTzvHctH4L",2020-04-21 06:36:02,España
1252486352953901059,tabarniaBCN,"Sólo un tercio de los liberados sindicales de la Sanidad madrileña ha vuelto a su puesto tras el coronavirus pero POR CULPA DE LOS RECORTES DEL PP, ¿VALE? 
https://t.co/MN3AgIht2b",2020-04-21 06:36:31,España
1252486768147996672,cesarbotanico,"BUENOS DÍAS MAJETES, TRIGÉSIMO SÉPTIMO DÍA DE CONFINAMIENTO #coronavírus #coronavirus #virus #pandemia #confinamiento #vacuna #antivacunas #tontosdelculo #atontaos #desescalada #alacalle en Valencia https://t.co/vwiSeTbQwB",2020-04-21 06:38:10,España
1252486829271658496,dguevara2510,Es una lástima que a #Colombia no le haya tocado el #coronavirus con @JuanManSantos pensando en la economía del país y @ClaudiaLopez pensando en la vida.,2020-04-21 06:38:24,France
1252487297632808960,MiguelGarciaRd,"PERIÓDICO VIRTUAL LA RED DE ALTAMIRA
https://t.co/w60C7XOqK4
PORTADA
YA SUCEDIÓ 16 migrantes con COVID-19
https://t.co/p08ZN5CmQ2
CONTRAPORTADA
Hay 15 migrantes contagiados y Federación no apoya: Rivas
https://t.co/l47wdlRQxJ
EL PODER DE LA INFORMACIÓN
#EstamosEnTodasPartes https://t.co/qmctII7Utr",2020-04-21 06:40:16,México
1252487852384038915,News_965,"#Pandemia. ""LARRETA Y SU GABINETE DONARÁN PARTE DE SU SUELDO PARA COMBATIR AL CORONAVIRUS"". 

🔘El jefe de Gobierno porteño @horaciorlarreta y su gabinete donarán el 25% de su salario para ayudar a combatir al… https://t.co/nFguhoIIZG",2020-04-21 06:42:28,Argentina
1252487928145641472,GuitoEx,La lista de las fiestas regionales que se suspenden hasta nuevo aviso por la crisis del #coronavirus https://t.co/43JTcko1PA vía @informativost5,2020-04-21 06:42:46,España
1252490185771794443,mbelum08,170 médicos argentinos varados en Estados Unidos y Europa piden ser repatriados para combatir al coronavirus - Infobae https://t.co/MO2J0miuuC,2020-04-21 06:51:45,Argentina
1252492479535906818,BernarditaBane1,"Para un prestigioso científico argentino, “el coronavirus no merece que el planeta esté en un estado de parate total” - Infobae https://t.co/BlJ8tVXFmH",2020-04-21 07:00:51,Argentina
1252493031053365249,ava_clubcampo,"Realiza tu autoevaluación y recibe recomendaciones segun tu caso sobre cómo actuar frente al coronavirus en la App oficial de la Comunidad de Madrid CoronaMadrid. 
Para iOS: 
https://t.co/lsNbUln4Tk 
Para Android: 
https://t.co/ifWI8ayPeo",2020-04-21 07:03:03,España
1252493968312541190,CjcCucci,Pedimos al Gobierno de España que DECRETE LUTO NACIONAL INDEFINIDO YA por los fallecidos por el coronavirus - ¡Firma la petición! https://t.co/erC8if6lJn vía @change_es,2020-04-21 07:06:46,España
1252494647412363269,LamirillaCont,"Coronavirus y mascotas: algunos tips sobre cómo les afecta.... poco se ha hablado de coronavirus y mascotas. Veamos a continuación algunos tips y recomendaciones sobre cómo afecta la COVID-19 a nuestros amigos....
#coronavirus #mascotas #perros #COVID19
 https://t.co/4YQ7EJDE1n",2020-04-21 07:09:28,España
1252494761690349568,danmaniscalco,Pedimos al Gobierno de España que DECRETE LUTO NACIONAL INDEFINIDO YA por los fallecidos por el coronavirus - ¡Firma la petición! https://t.co/aRf5sunCp7 vía @change_es,2020-04-21 07:09:56,España
1252496160536752130,jpsotob,Puerto Peñasco se suma a la lista de municipios que reportan casos covid-19 en Sonora. @RitaPlan @bacarason @josefe31 @SoyUnison @juliowaissman @NavarroGomezN @Pappago23Mario @elrafaramirez https://t.co/3rZc5guKZC,2020-04-21 07:15:29,México
1252496320163729415,KathianaCardona,"30 ¿que significa ser madre en tiempo de cuarentena?
Significa que se debe proteger a los hijos del coronavirus por sobre todas las cosas.
Vamos a crear la memoria de la incertidumbre que nos arropa.… https://t.co/aRQZRhWs4m",2020-04-21 07:16:07,Venezuela
1252496542289649665,jpsotob,Puerto Peñasco se suma a la lista de municipios que reportan casos covid-19 en Sonora. https://t.co/GCacqhvdmk @RitaPlan @bacarason @josefe31 @SoyUnison @juliowaissman @NavarroGomezN @Pappago23Mario @elrafaramirez https://t.co/Dw3eCcV3L4,2020-04-21 07:17:00,México
1252498336537436160,jpsotob,Sonoyta se suma a la lista de municipios que reportan casos covid-19 en Sonora. https://t.co/GCacqhvdmk @RitaPlan @bacarason @josefe31 @SoyUnison @juliowaissman @NavarroGomezN @Pappago23Mario @elrafaramirez https://t.co/QQiBP40lpT,2020-04-21 07:24:08,México
1252498495531073536,fixiohuelva,"Ser anciano en tiempos de coronavirus: ""A través de las llamadas tenemos que suplir los abrazos y los besos"" https://t.co/ifTL0Nj0mg vía @20m",2020-04-21 07:24:46,España
1252498926676123650,JoseJuanatey,"La Generalitat afirma que en una Cataluña independiente habría menos muertos con Coronavirus Son despreciables! Miles de muertos en residencias de ancianos que gestionaban, colapso del sistema sanitario! Si no llega a ser por sus profesionales! Vaya cara!! https://t.co/0Kgo2ndgJG",2020-04-21 07:26:29,España
1252499094569758720,BRANDOGroup,#italianialondra #italiansabroad #Brandogroup #lifeisbeautiful #london #londoneye #coronavirus #covid19  #protecttheNHS #stayathomesavelives @ London Eye - Londres https://t.co/K3zHy6IcUd,2020-04-21 07:27:09,United Kingdom
1252500109394313218,silvanalinn,"La verdad ya me tiene harta mi mamá con el coronavirus, todo el día viendo noticias que le mandan sobre eso y compartiendo que es fake luego que si es verdad, baiiiii ya estoy mareada.",2020-04-21 07:31:11,México
1252500478497259522,BRANDOGroup,#frenchconnection #frenchlanguage #Brandogroup #lifeisbeautiful #london #londoneye #coronavirus #covid19  #protecttheNHS #stayathomesavelives @ London Eye - Londres https://t.co/z4ovhcs8i5,2020-04-21 07:32:39,United Kingdom
1252501386350268416,NereaIrigoyen,"Esta versión COVID-19 de “20 de Abril” de Celtas Cortos ya me alegrado el día...(por algo sigue siendo mi canción favorita en los últimos 30...) 👇🏾👇🏾👇🏾
https://t.co/nGWhNo9HNj
#NoNosPodránParar",2020-04-21 07:36:15,United Kingdom
1252502326058893312,fannyru,"El día  que parecía  muy lejano llegó. Hoy estaría  llegando por primera  vez a Nueva York. 😭 #fuckingcoronavirus pero bueno, lo que unico que pido es que esto ya termine y poco a poco ir retomando nuestra vida ""normal"",necesito volver a viajar para poder trabajar.",2020-04-21 07:39:59,México
1252502588274204673,Josshemaru,"Alucinaciones en tiempos de #covi̇d19 #coronavirus #alien #zombie #viajeseneltiempo⌚ en Polotitlán De La Ilustración, Mexico, Mexico https://t.co/nDZayP6x01",2020-04-21 07:41:02,México
1252502706482184193,Kafkava,"Judith Butler: ""No hay forma de predecir en qué dirección se moverá la política después del coronavirus, pero ahora tenemos la oportunidad de fortalecer los ideales de solidaridad social"". | @ctxt_es https://t.co/zL5lnv95Hy",2020-04-21 07:41:30,Chile
1252505005770313728,JordiCM1971,"Sólo un tercio de los liberados sindicales de la Sanidad madrileña ha vuelto a su puesto tras el coronavirus 
https://t.co/edRoTIRHw3 vía @voz_populi",2020-04-21 07:50:38,España
1252506408131723264,erikrsalazar,Algunos piden pensar en los niños durante esta pandemia. Salen algunos responsables de la crisis del #coronavirus a dar explicaciones sencillas a los niños en un vídeo y muchos de quienes pedían pensar en los niños les acusan de dedicarse a chorradas. Estáis enfermos. 🤦🏻‍♂,2020-04-21 07:56:12,España
1252506515946311682,PereiraGallardo,"TERUEL, EXISTE (Y CUENCA, NO VEAS): UNA NOVELA DE REALISMO AGRARIO... https://t.co/1WmaaejpVp

#coronavirus  #MilManerasDeGilear #QuedateEnCasa #Humorencuarentena #BulosGubernamentales #Franco #HumorConfinado #Amazon #KindleUnlimited #MadeInSpain #España #Sevilla #Catalunya",2020-04-21 07:56:38,España
1252507231041523717,Byteimatge,"Paciencia!!!
#coronavirus #covid19 #yomequedoencasa #Quédateencasa
#quedatacasa #quarantine #streaming #byteimatge #audiovisual
#movies #theatre #video #TagsForLikes #movie #film  #video #actor #actress #cinema #dvd… https://t.co/nDsEGJkIbY",2020-04-21 07:59:28,España
1252507379888984066,Fernand12435966,"Es un despropósito, pero Sanidad sabe que se enfrentó al CORONAVIRUS sin tener conocimiento de su presencia. Todos pensaban en la gripe común. Los fallos los están pagando.El uso de mascarillas defectuosas obliga a aislar a más de mil sanitarios
https://t.co/S3Av8NFmMK",2020-04-21 08:00:04,España
1252507568955670530,bouzas_ferro,"Sólo un tercio de los liberados sindicales de la Sanidad madrileña ha vuelto a su puesto tras el coronavirus vía @voz_populi  ??????
Vagos? Perros? Sin vergüenzas? Todos de baja?  https://t.co/s1XPsdyE5E",2020-04-21 08:00:49,España
1252507907977027585,marta_rebon,"📸 Entre fascinada y perpleja por los cascos con forma de coronavirus que se pone la policía india.

Es una forma, dicen, para concienciar a la población de que se quede en casa.

© Noah Seelam / AFP
[Visto en La Repubblica] https://t.co/yvd0BK6cc3",2020-04-21 08:02:10,Polonia
1252509123431690241,espect_oriz,"""#DeÚltimaHora⏱ | Segundo caso de #Coronavirus🦠 #COVID19🦠 #SARSCov2🦠 CONFIRMADO en nuestra bella pluviosilla #Orizaba🗻 @Orizaba_PuebloM 😷 y 1 caso para #Nogales, al parecer por contagio comunitario 🥺 según la @SSALUDVeracruz; por favor #QuedateEnCasa"" RT @AytodeOrizaba https://t.co/DoON9cAceh",2020-04-21 08:07:00,México
1252509363157315584,plasenciajj,"Jacinda Ardern, la primera ministra neozelandesa que da pronto y da duro (también contra el coronavirus) https://t.co/kTZ6LCtTlQ vía @el_pais",2020-04-21 08:07:57,España
1252509602316500993,marta_rebon,"📸 Entre fascinada y perpleja por los cascos con forma de coronavirus que se pone la policía india.

Es una forma, dicen, para concienciar a la población de que se quede en casa.

© Noah Seelam / AFP
[Visto en La Repubblica] https://t.co/JWCmnDwIfi",2020-04-21 08:08:54,Polonia
1252512135873265669,RevistaHGT,"Webinar ""Turismo después de la crisis del coronavirus""  convocada por Hosteltur con  los directores de turismo de Galicia (Nava Castro), Castilla y León (M. Estrella Torrecilla) y Extremadura (Francisco Martín). Atender a lo urgente y promocionar turismo de interior/naturaleza https://t.co/WkxFI6cSdz",2020-04-21 08:18:58,España
1252514529419956225,JuanAnt21762459,"Y yo me pregunto...  si no tiene cerebro, de donde viene la inteligencia del coronavirus para hacerse mas fuerte  y mutar buscando la supervivencia de su especie?",2020-04-21 08:28:29,España
1252514769996853249,ElChicoDelBanjo,"Cuando pase lo del Covid-19 las librerías nos van a necesitar más que nunca. Yo sigo y seguiré siendo fiel a @BahiadeLetras1. Por su atención, su dedicación, su amabilidad, por saber lo fanático que soy de la editorial @MueveTuLengua_ y tener siempre sus libros. 🙌🏼💚",2020-04-21 08:29:26,España
1252515109500604417,cesarmamor,"Felicitación a Jordi por su cumpleaños por pcivilmanises
.
.
.
#stayhome #staysafe #covid #quarantine #stayhealthy #coronavirus #corona #stayathome #socialdistancing #love #lockdown #staystrong #instagood #instagram… https://t.co/w1mHOzJGqp",2020-04-21 08:30:47,España
1252515571415080960,rodriguezgamojl,El plan de Ámsterdam para relanzar su economía ante el coronavirus apuesta por romper con el actual modelo de consumo  https://t.co/0K0ppo5zeS vía @ballenablanca_,2020-04-21 08:32:37,España
1252516313269964801,acaravaca69,"#confinamiento #coronavirus #COVID19

#AdelanteAndaluçía @AdelanteAND solicita que se permitan los desplazamientos a los #HuertosDeAutoconsumo 

https://t.co/wo5aYyVCtU vía @epandalucia",2020-04-21 08:35:34,España
1252516553360318469,pablorros_,"Abajo a la izquierda: un ingeniero que presentan como ""el profeta del coronavirus"" y que ya ha soltados más opiniones que evidencias.

Arriba a la izquierda: Un conocido negacionista del cambio climático hablando del coronavirus.

Gran labor de divulgación científica en TVE. https://t.co/Mb3RT2GJDd",2020-04-21 08:36:31,España
1252516661304930304,LuisMartinLP,#coronavirus Crueldad con los mayores de 80: 7.369 muertos porque sólo 241 de los 17.084 hospitalizados fue a la UCI: https://t.co/E7NuK7dRiD,2020-04-21 08:36:57,España
1252517059201810432,angelfigueres,"Casi seguro que un tratamiento (no una vacuna) contra el coronavirus estará para el otoño.
Las medidas de seguridad deben de ser las mismas,pero eso contribuirá en gran parte a qué enfermos no ingresen.
🙏",2020-04-21 08:38:32,España
